t,W
1783750763.552083,253.742
1783750763.572228,253.742
1783750763.592375,253.858
1783750763.612524,253.858
1783750763.632665,253.858
1783750763.652810,253.858
1783750763.672955,253.858
1783750763.693098,254.226
1783750763.713240,254.226
1783750763.733354,254.226
1783750763.753496,254.226
1783750763.773645,254.226
1783750763.793813,253.557
1783750763.813956,253.557
1783750763.834069,253.557
1783750763.854207,253.557
1783750763.874373,253.557
1783750763.894524,254.254
1783750763.914666,254.254
1783750763.934751,254.254
1783750763.954901,254.254
1783750763.975052,254.254
1783750763.995200,254.378
1783750764.015341,254.378
1783750764.035458,254.378
1783750764.055608,254.378
1783750764.075754,254.378
1783750764.095899,253.286
1783750764.116043,253.286
1783750764.136186,253.286
1783750764.156331,253.286
1783750764.176474,253.286
1783750764.196627,252.923
1783750764.216769,252.923
1783750764.236912,252.923
1783750764.257089,252.923
1783750764.277238,252.923
1783750764.297397,253.038
1783750764.317544,253.038
1783750764.337683,253.038
1783750764.357827,253.038
1783750764.377994,253.038
1783750764.398137,252.984
1783750764.418277,252.984
1783750764.438417,252.984
1783750764.458583,252.984
1783750764.478779,252.984
1783750764.498956,251.022
1783750764.519098,251.022
1783750764.539245,251.022
1783750764.559394,251.022
1783750764.579539,251.022
1783750764.599686,243.701
1783750764.619871,243.701
1783750764.640012,243.701
1783750764.660164,243.701
1783750764.680313,243.701
1783750764.700461,243.545
1783750764.720605,243.545
1783750764.740794,243.545
1783750764.760936,243.545
1783750764.781085,243.545
1783750764.801251,243.068
1783750764.821399,243.068
1783750764.841539,243.068
1783750764.861684,243.068
1783750764.881834,243.068
1783750764.901987,242.560
1783750764.922130,242.560
1783750764.942268,242.560
1783750764.962433,242.560
1783750764.982584,242.560
1783750765.002774,242.489
1783750765.022914,242.489
1783750765.043057,242.489
1783750765.063205,242.489
1783750765.083351,242.489
1783750765.103498,243.259
1783750765.123646,243.259
1783750765.143789,243.259
1783750765.163932,243.259
1783750765.184074,243.259
1783750765.204226,243.428
1783750765.224375,243.428
1783750765.244519,243.428
1783750765.264661,243.428
1783750765.284805,243.428
1783750765.304971,243.367
1783750765.325118,243.367
1783750765.345259,243.367
1783750765.365407,243.367
1783750765.385573,243.449
1783750765.405720,243.449
1783750765.425921,243.449
1783750765.446061,243.449
1783750765.466226,243.449
1783750765.486380,245.301
1783750765.506525,245.301
1783750765.526699,245.301
1783750765.546853,245.301
1783750765.566996,245.301
1783750765.587139,253.553
1783750765.607284,253.553
1783750765.627442,253.553
1783750765.647585,253.553
1783750765.667771,253.553
1783750765.687912,253.879
1783750765.708053,253.879
1783750765.728193,253.879
1783750765.748338,253.879
1783750765.768484,253.879
1783750765.788675,254.027
1783750765.808814,254.027
1783750765.828956,254.027
1783750765.849096,254.027
1783750765.869237,254.027
1783750765.889387,254.262
1783750765.909533,254.262
1783750765.929675,254.262
1783750765.949814,254.262
1783750765.969981,254.262
1783750765.990131,254.214
1783750766.010273,254.214
1783750766.030413,254.214
1783750766.050567,254.214
