t,W
1783750615.188924,248.158
1783750615.209067,248.158
1783750615.229217,247.323
1783750615.249358,247.323
1783750615.269503,247.323
1783750615.289648,247.323
1783750615.309799,247.323
1783750615.329923,248.582
1783750615.350067,248.582
1783750615.370214,248.582
1783750615.390366,248.582
1783750615.410506,248.582
1783750615.430651,249.326
1783750615.450799,249.326
1783750615.470950,249.326
1783750615.491091,249.326
1783750615.511234,249.326
1783750615.531382,249.155
1783750615.551533,249.155
1783750615.571678,249.155
1783750615.591818,249.155
1783750615.611966,249.155
1783750615.632137,250.054
1783750615.652282,250.054
1783750615.672424,250.054
1783750615.692567,250.054
1783750615.712713,250.054
1783750615.732901,250.253
1783750615.753043,250.253
1783750615.773190,250.253
1783750615.793334,250.253
1783750615.813483,250.253
1783750615.833622,249.023
1783750615.853768,249.023
1783750615.873914,249.023
1783750615.894062,249.023
1783750615.914202,249.023
1783750615.934346,249.907
1783750615.954495,249.907
1783750615.974650,249.907
1783750615.994791,249.907
1783750616.014934,249.907
1783750616.035082,249.791
1783750616.055231,249.791
1783750616.075376,249.791
1783750616.095514,249.791
1783750616.115664,249.791
1783750616.135811,249.575
1783750616.155957,249.575
1783750616.176097,249.575
1783750616.196243,249.575
1783750616.216389,249.575
1783750616.236566,250.137
1783750616.256706,250.137
1783750616.276893,250.137
1783750616.297039,250.137
1783750616.317187,250.137
1783750616.337327,250.326
1783750616.357470,250.326
1783750616.377618,250.326
1783750616.397768,250.326
1783750616.417911,250.326
1783750616.438056,250.339
1783750616.458204,250.339
1783750616.478354,250.339
1783750616.498496,250.339
1783750616.518638,250.339
1783750616.538785,249.642
1783750616.558932,249.642
1783750616.579075,249.642
1783750616.599213,249.642
1783750616.619360,250.472
1783750616.639508,250.472
1783750616.659653,250.472
1783750616.679794,250.472
1783750616.699978,250.472
1783750616.720123,250.703
1783750616.740298,250.703
1783750616.760420,250.703
1783750616.780566,250.703
1783750616.800712,250.703
1783750616.820910,250.951
1783750616.841051,250.951
1783750616.861197,250.951
1783750616.881342,250.951
1783750616.901493,250.951
1783750616.921660,251.809
1783750616.941806,251.809
1783750616.961953,251.809
1783750616.982103,251.809
1783750617.002245,251.809
1783750617.022398,251.522
1783750617.042515,251.522
1783750617.062624,251.522
1783750617.082759,251.522
1783750617.102888,251.522
1783750617.123040,250.670
1783750617.143193,250.670
1783750617.163340,250.670
1783750617.183482,250.670
1783750617.203628,250.670
1783750617.223773,251.181
1783750617.243922,251.181
1783750617.264063,251.181
1783750617.284208,251.181
1783750617.304352,251.181
1783750617.324484,251.209
1783750617.344623,251.209
1783750617.364769,251.209
1783750617.384914,251.209
1783750617.405063,251.209
1783750617.425205,250.495
1783750617.445349,250.495
1783750617.465495,250.495
1783750617.485649,250.495
1783750617.505790,250.495
1783750617.525929,251.773
1783750617.546076,251.773
1783750617.566226,251.773
1783750617.586369,251.773
1783750617.606508,251.773
1783750617.626630,251.565
1783750617.646780,251.565
1783750617.666924,251.565
1783750617.687064,251.565
1783750617.707212,251.565
1783750617.727355,251.806
1783750617.747506,251.806
1783750617.767647,251.806
1783750617.787796,251.806
1783750617.807942,251.806
1783750617.828096,252.808
1783750617.848205,252.808
1783750617.868352,252.808
1783750617.888499,252.808
1783750617.908652,252.808
1783750617.928797,252.869
1783750617.948946,252.869
1783750617.969090,252.869
1783750617.989241,252.869
